Timestamp,Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,Load Cell 1,Load Cell 2,Load Cell 3,Load Cell 4
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,208.0,-196.0,277.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-125.0,194.0,-196.0,218.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-145.0,219.0,-215.0,260.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-122.0,204.0,-202.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-119.0,204.0,-200.0,278.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-119.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,207.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,207.0,-200.0,278.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,207.0,-200.0,278.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,278.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,206.0,-200.0,279.0
2024-10-16 20:02:08,60.0,0.21,0.0,64.0,42.0,-121.0,207.0,-200.0,278.0
