Timestamp,Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,Load Cell 1,Load Cell 2,Load Cell 3,Load Cell 4
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,51.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,51.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-32.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,51.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,50.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,51.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-19.0,51.0,-31.0,99.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-17.0,106.0,17.0,132.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,1.0,146.0,15.0,94.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,1.0,81.0,15.0,92.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-15.0,53.0,-31.0,97.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,50.0,-31.0,96.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-18.0,52.0,-10.0,60.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-75.0,65.0,54.0,77.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-67.0,69.0,20.0,71.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-35.0,49.0,-43.0,132.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-32.0,107.0,98.0,51.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-78.0,78.0,62.0,64.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-73.0,75.0,62.0,12.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-73.0,94.0,62.0,55.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-73.0,85.0,51.0,57.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-35.0,49.0,-27.0,57.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-35.0,71.0,47.0,91.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-43.0,81.0,55.0,69.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-77.0,88.0,55.0,69.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-74.0,95.0,53.0,32.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-90.0,82.0,53.0,39.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-90.0,83.0,53.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-90.0,83.0,53.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-89.0,83.0,53.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-89.0,83.0,53.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-89.0,83.0,53.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-89.0,83.0,52.0,42.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-87.0,83.0,53.0,39.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,88.0,53.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,81.0,43.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-79.0,80.0,48.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,82.0,46.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,80.0,44.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,82.0,44.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,82.0,46.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,83.0,49.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,83.0,47.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,83.0,45.0,49.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-79.0,82.0,45.0,52.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-77.0,82.0,42.0,52.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-77.0,83.0,44.0,43.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,83.0,44.0,49.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-79.0,84.0,45.0,48.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,84.0,45.0,48.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-80.0,84.0,46.0,44.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-82.0,84.0,46.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-80.0,86.0,44.0,50.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-79.0,86.0,45.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,89.0,46.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-79.0,89.0,46.0,46.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,89.0,48.0,42.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,89.0,47.0,45.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-78.0,86.0,31.0,40.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-76.0,86.0,32.0,31.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,92.0,41.0,30.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-81.0,92.0,42.0,30.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,92.0,44.0,32.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-83.0,92.0,46.0,33.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-85.0,95.0,51.0,21.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-90.0,95.0,45.0,31.0
2024-10-16 19:42:26,60.0,0.21,0.0,62.0,58.0,-84.0,94.0,45.0,32.0
